,ds,y,ID,yhat1,ar1,trend,season_weekly,season_daily
1961,2004-02-10 02:00:00,701.77,WEST,711.9073486328125,800.2264404296875,-81.80194091796875,23.181133270263672,-29.698307037353516
1962,2004-02-10 03:00:00,703.99,WEST,719.1604614257812,787.6171875,-81.8570327758789,23.371585845947266,-9.971302032470703
1963,2004-02-10 04:00:00,712.34,WEST,694.5855712890625,787.1690063476562,-81.91212463378906,23.51416015625,-34.185447692871094
1964,2004-02-10 05:00:00,742.48,WEST,716.5935668945312,830.8043212890625,-81.96721649169922,23.614913940429688,-55.85844039916992
1965,2004-02-10 06:00:00,809.41,WEST,823.8391723632812,902.6262817382812,-82.0223159790039,23.67959213256836,-20.444408416748047
1966,2004-02-10 07:00:00,939.69,WEST,902.4281005859375,925.2902221679688,-82.07740020751953,23.713573455810547,35.50172424316406
1967,2004-02-10 08:00:00,1015.41,WEST,977.8463134765625,994.9724731445312,-82.13249969482422,23.721752166748047,41.2845573425293
1968,2004-02-10 09:00:00,991.14,WEST,1009.0599365234375,1062.7421875,-82.18759155273438,23.70850372314453,4.796833515167236
1969,2004-02-10 10:00:00,976.89,WEST,978.4871826171875,1049.53369140625,-82.24268341064453,23.67758560180664,-12.481395721435547
1970,2004-02-10 11:00:00,976.69,WEST,969.5249633789062,1024.991943359375,-82.29777526855469,23.632123947143555,3.1986770629882812
1971,2004-02-10 12:00:00,969.2,WEST,971.50732421875,1011.4094848632812,-82.35286712646484,23.57455062866211,18.876148223876953
1972,2004-02-10 13:00:00,952.81,WEST,947.3359985351562,981.490966796875,-82.40796661376953,23.5065975189209,24.74642562866211
1973,2004-02-10 14:00:00,939.64,WEST,934.885498046875,963.7968139648438,-82.46305847167969,23.429269790649414,30.122447967529297
1974,2004-02-10 15:00:00,923.28,WEST,919.9237670898438,958.7796020507812,-82.51815032958984,23.342859268188477,20.319435119628906
1975,2004-02-10 16:00:00,925.47,WEST,899.015869140625,972.370361328125,-82.5732421875,23.246946334838867,-14.028192520141602
1976,2004-02-10 17:00:00,951.24,WEST,923.4088134765625,1017.8818359375,-82.62833404541016,23.140430450439453,-34.98513412475586
1977,2004-02-10 18:00:00,982.96,WEST,1004.537353515625,1072.3851318359375,-82.68343353271484,23.021581649780273,-8.18591022491455
1978,2004-02-10 19:00:00,1043.48,WEST,1042.0755615234375,1066.0361328125,-82.738525390625,22.888063430786133,35.88994598388672
1979,2004-02-10 20:00:00,1046.75,WEST,1063.2904052734375,1074.4874267578125,-82.79361724853516,22.737014770507812,48.85958480834961
1980,2004-02-10 21:00:00,1034.01,WEST,1011.8295288085938,1037.0933837890625,-82.84870910644531,22.565109252929688,35.019737243652344
1981,2004-02-10 22:00:00,995.04,WEST,994.6283569335938,1034.8720703125,-82.90380859375,22.368635177612305,20.29145050048828
1982,2004-02-10 23:00:00,917.41,WEST,932.648681640625,996.3873901367188,-82.95889282226562,22.143573760986328,-2.9233856201171875
1983,2004-02-11 00:00:00,842.42,WEST,833.6507568359375,935.1895751953125,-83.01399230957031,21.88570785522461,-40.4105339050293
1984,2004-02-11 01:00:00,780.47,WEST,786.3455200195312,903.5584106445312,-83.06908416748047,21.590702056884766,-55.73451614379883
1985,2004-02-11 02:00:00,766.18,WEST,770.8076171875,862.3759155273438,-83.12417602539062,21.254199981689453,-29.698307037353516
1986,2004-02-11 03:00:00,770.37,WEST,776.889892578125,849.1685180664062,-83.17926788330078,20.871936798095703,-9.971302032470703
1987,2004-02-11 04:00:00,779.85,WEST,765.3259887695312,862.3059692382812,-83.23435974121094,20.439842224121094,-34.185447692871094
1988,2004-02-11 05:00:00,806.18,WEST,787.5982666015625,906.7920532226562,-83.28945922851562,19.9541072845459,-55.85844039916992
1989,2004-02-11 06:00:00,869.95,WEST,889.0433349609375,973.4209594726562,-83.34454345703125,19.411331176757812,-20.444408416748047
1990,2004-02-11 07:00:00,1004.66,WEST,968.949951171875,998.039306640625,-83.39964294433594,18.808576583862305,35.50172424316406
1991,2004-02-11 08:00:00,1077.87,WEST,1045.2294921875,1069.2562255859375,-83.4547348022461,18.143461227416992,41.2845573425293
1992,2004-02-11 09:00:00,1046.36,WEST,1074.9315185546875,1136.230224609375,-83.50983428955078,17.414257049560547,4.796833515167236
1993,2004-02-11 10:00:00,1036.51,WEST,1033.5360107421875,1112.96240234375,-83.5649185180664,16.619937896728516,-12.481395721435547
1994,2004-02-11 11:00:00,1024.24,WEST,1033.1448974609375,1097.8060302734375,-83.6200180053711,15.760251998901367,3.1986770629882812
1995,2004-02-11 12:00:00,1010.5,WEST,1019.3585815429688,1069.32177734375,-83.67510986328125,14.835765838623047,18.876148223876953
1996,2004-02-11 13:00:00,986.83,WEST,984.4259033203125,1029.561767578125,-83.7302017211914,13.847917556762695,24.74642562866211
1997,2004-02-11 14:00:00,971.57,WEST,965.9024047851562,1006.7662353515625,-83.78529357910156,12.799029350280762,30.122447967529297
1998,2004-02-11 15:00:00,955.91,WEST,958.286865234375,1010.115478515625,-83.84038543701172,11.692327499389648,20.319435119628906
1999,2004-02-11 16:00:00,952.86,WEST,933.6209106445312,1021.0126342773438,-83.8954849243164,10.531939506530762,-14.028192520141602
